Title,Link,authors,year,abstract_text,source_url,title
Direct RNA sequencing of astronaut blood reveals spaceflight-associated m6A increases and hematopoietic transcriptional responses,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166648/,"Kirill Grigorev, Theodore M Nelson, Eliah G Overbey, Nadia Houerbi, JangKeun Kim, Deena Najjar, Namita Damle, Evan E Afshin, Krista A Ryon, Jean Thierry-Mieg, Danielle Thierry-Mieg, Ari M Melnick, Jaime Mateus, Christopher E Mason",2024,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166648/,Direct RNA sequencing of astronaut blood reveals spaceflight-associated m6A increases and hematopoietic transcriptional responses
Collection of biospecimens from the inspiration4 mission establishes the standards for the space omics and medical atlas (SOMA),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166662/,"Eliah G Overbey, Krista Ryon, JangKeun Kim, Braden T Tierney, Remi Klotz, Veronica Ortiz, Sean Mullane, Julian C Schmidt, Matthew MacKay, Namita Damle, Deena Najjar, Irina Matei, Laura Patras, J Sebastian Garcia Medina, Ashley S Kleinman, Jeremy Wain Hirschberg, Jacqueline Proszynski, S Anand Narayanan, Caleb M Schmidt, Evan E Afshin, Lucinda Innes, Mateo Mejia Saldarriaga, Michael A Schmidt, Richard D Granstein, Bader Shirah, Min Yu, David Lyden, Jaime Mateus, Christopher E Mason",2024,"El resumen del texto es:

""The SpaceX Inspiration4 mission provided a unique opportunity to study the impact of space flight on the human body. We collected and processed 2,911 sample aliquots from four crew members longitudinally before, during, and after space flight, spanning 289 days. This paper provides an overview of the extensive biospecimen collection and highlights their processing procedures and long-term bio-banking techniques, facilitating future molecular tests and evaluations. Our human space exploration efforts are at a unique transition point in history, and this framework for obtaining and preserving high-quality human, microbial, and environmental samples for aerospace medicine can aid future human space flight and space biology experiments.""",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166662/,Collection of biospecimens from the inspiration4 mission establishes the standards for the space omics and medical atlas (SOMA)
Microfluidics-enabled method to identify modes of Caenorhabditis elegans paralysis in four anthelmintics.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3838407/,"Roy Lycke, Archana Parashar, Santosh Pandey",2013,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3838407/,Microfluidics-enabled method to identify modes of Caenorhabditis elegans paralysis in four anthelmintics
Multiparameter behavioral analyses provide insights to mechanisms of cyanide resistance in Caenorhabditis elegans.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3748764/,"Jenifer N Saldanha, Archana Parashar, Santosh Pandey, Jo Anne Powell-Coffman",2013,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3748764/,Multiparameter Behavioral Analyses Provide Insights to Mechanisms of Cyanide Resistance in Caenorhabditis elegans
Growth performance and root transcriptome remodeling of Arabidopsis in response to Mars-like levels of magnesium sulfate.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2925951/,"Anne M Visscher, Anna-Lisa Paul, Matias Kirst, Charles L Guy, Andrew C Schuerger, Robert J Ferl",2010,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2925951/,Growth Performance and Root Transcriptome Remodeling of Arabidopsis in Response to Mars-Like Levels of Magnesium Sulfate
The 14-3-3 proteins of Arabidopsis regulate root growth and chloroplast development as components of the photosensory system.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3350920/,"John D Mayfield, Anna-Lisa Paul, Robert J Ferl",2012,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3350920/,The 14-3-3 proteins of Arabidopsis regulate root growth and chloroplast development as components of the photosensory system
14-3-3 phosphoprotein interaction networks - does isoform diversity present functional interaction specification?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3422896/,"Anna-Lisa Paul, Fiona C Denison, Eric R Schultz, Agata K Zupanska, Robert J Ferl",2012,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3422896/,14-3-3 phosphoprotein interaction networks – does isoform diversity present functional interaction specification?
Plant growth strategies are remodeled by spaceflight,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11869762/,"Yanli Wang, Tian Chen, Zhe Shi, Lijinchuan Dong, Mengting Li, Bo Peng, Qi Li, Ruile Pan, Shuiming Xiao, Qing Yang, Ning Jiang, Xinmin Liu, Qin Hu, Ying Chen",2025,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11869762/,Ginsenoside Reshapes Intestinal Microecology to Alleviate Microgravity Stress
Spaceflight transcriptomes: unique responses to a novel environment.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10712242/,"Gbolaga O Olanrewaju, Natasha J Haveman, Michael J Naldrett, Anna-Lisa Paul, Robert J Ferl, Sarah E Wyatt",2023,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10712242/,Integrative transcriptomics and proteomics profiling of Arabidopsis thaliana elucidates novel mechanisms underlying spaceflight adaptation
Fundamental plant biology enabled by the space shuttle.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6143729/,"Jillian Romsdahl, Adriana Blachowicz, Abby J Chiang, Nitin Singh, Jason E Stajich, Markus Kalkum, Kasthuri Venkateswaran, Clay C C Wang",2018,"A continuación, te proporciono el resumen (abstract) del texto:

Metabolomic Analysis of Aspergillus niger Isolated From the International Space Station Reveals Enhanced Production Levels of the Antioxidant Pyranonigrin A.

La investigación describe la producción de metabolitos secundarios en Aspergillus niger JSC-093350089, aislado de la Estación Espacial Internacional (ISS), en comparación con la cepa establecida ATCC 1015. Se encontró un aumento en la producción de naftho-g-piros y metabolitos secundarios terapéuticamente relevantes, incluyendo bicoumanigrin A, aurasperones A y B, y el antioxidante pyranonigrin A. Se identificaron variantes genéticas responsables del aumento en la producción de metabolitos secundarios, incluyendo INDELs en la región promotor del gen oflfb, que regula la producción de pyranonigrin A a través de la regulación de Fum21.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6143729/,Characterization of Aspergillus niger Isolated from the International Space Station
Organ-specific remodeling of the Arabidopsis transcriptome in response to spaceflight.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10058394/,"Shih-Heng Su, Howard G Levine, Patrick H Masson",2023,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10058394/,Brachypodium distachyon Seedlings Display Accession-Specific Morphological and Transcriptomic Responses to the Microgravity Environment of the International Space Station
A method for preparing spaceflight RNAlater-fixed Arabidopsis thaliana (Brassicaceae) tissue for scanning electron microscopy.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4103452/,"Eric R Schultz, Karen L Kelley, Anna-Lisa Paul, Robert J Ferl",2013,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4103452/,A method for preparing spaceflight RNAlater-fixed Arabidopsis thaliana (Brassicaceae) tissue for scanning electron microscopy
ARG1 Functions in the Physiological Adaptation of Undifferentiated Plant Cells to Spaceflight,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8024390/,"Agata K Zupanska, Eric R Schultz, JiQiang Yao, Natasha J Sng, Mingqi Zhou, Jordan B Callaham, Robert J Ferl, Anna-Lisa Paul",2017,"El resumen (abstract) del texto es:

""Scientific access to spaceflight and especially the International Space Station has revealed that physiological adaptation to spaceflight is accompanied or enabled by changes in gene expression that significantly alter the transcriptome of cells in spaceflight."" 

Nota: El abstract se puede extraer como lo hice, ya que normalmente está precedido por la sección ""Abstract"" en un paper científico.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8024390/,ARG1 Functions in the Physiological Adaptation of Undifferentiated Plant Cells to Spaceflight
A Member of the CONSTANS-Like Protein Family is a Putative Regulator of ROS Homeostasis and Spaceflight Physiological Adaptation,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6348315/,"Natasha J Sng, Bryan Kolaczkowski, Robert J Ferl, Anna-Lisa Paul",2018,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6348315/,A member of the CONSTANS-Like protein family is a putative regulator of reactive oxygen species homeostasis and spaceflight physiological adaptation
HSFA2 Functions in the Physiological Adaptation of Undifferentiated Plant Cells to Spaceflight.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6359015/,"Agata K Zupanska, Collin LeFrois, Robert J Ferl, Anna-Lisa Paul",2019,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6359015/,HSFA2 Functions in the Physiological Adaptation of Undifferentiated Plant Cells to Spaceflight
Neutrophil to Lymphocyte ratio: A biomarker to monitor the immune status of astronauts.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7667275/,"Amber M Paul, Siddhita D Mhatre, Egle Cekanaviciute, Ann-Sofie Schreurs, Candice G T Tahimic, Ruth K Globus, Sulekha Anand, Brian E Crucian, Sharmila Bhattacharya",2020,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7667275/,Neutrophil-to-Lymphocyte Ratio: A Biomarker to Monitor the Immune Status of Astronauts
Beyond low-Earth orbit: Characterizing immune and microRNA differentials following simulated deep spaceflight conditions in mice.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7756144/,"Amber M Paul, Margareth Cheng-Campbell, Elizabeth A Blaber, Sulekha Anand, Sharmila Bhattacharya, Sara R Zwart, Brian E Crucian, Scott M Smith, Robert Meller, Peter Grabham, Afshin Beheshti",2020,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7756144/,Beyond Low-Earth Orbit: Characterizing Immune and microRNA Differentials following Simulated Deep Spaceflight Conditions in Mice
Immunological and hematological outcomes following protracted low dose/low dose rate ionizing radiation and simulated microgravity,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8169688/,"Amber M Paul, Eliah G Overbey, Willian A da Silveira, Nathaniel Szewczyk, Nina C Nishiyama, Michael J Pecaut, Sulekha Anand, Jonathan M Galazka, Xiao Wen Mao",2021,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8169688/,Immunological and hematological outcomes following protracted low dose/low dose rate ionizing radiation and simulated microgravity
Epigenomic regulators elongator complex subunit 2 and methyltransferase 1 differentially condition the spaceflight response in Arabidopsis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8475764/,"Anna-Lisa Paul, Natasha Haveman, Brandon Califar, Robert J Ferl",2021,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8475764/,Epigenomic Regulators Elongator Complex Subunit 2 and Methyltransferase 1 Differentially Condition the Spaceflight Response in Arabidopsis
Plants grown in Apollo lunar regolith present stress-associated transcriptomes that inform prospects for lunar exploration,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9098553/,"Anna-Lisa Paul, Stephen M Elardo, Robert Ferl",2022,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9098553/,Plants grown in Apollo lunar regolith present stress-associated transcriptomes that inform prospects for lunar exploration
Artificial gravity partially protects space-induced neurological deficits in Drosophila melanogaster.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10503492/,"Siddhita D Mhatre, Janani Iyer, Juli Petereit, Roberta M Dolling-Boreham, Anastasia Tyryshkina, Amber Paul, Rachel Gilbert, Matthew Jensen, Rebekah J Woolsey, Sulekha Anand, Marianne B Sowa, David R Quilici, Sylvain V Costes, Santhosh Girirajan, Sharmila Bhattacharya",2022,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10503492/,Artificial Gravity Partially Protects Space-induced Neurological Deficits in Drosophila melanogaster
Utilizing the KSC fixation tube to conduct human-tended plant biology experiments on a suborbital spaceflight,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9693084/,"Natasha J Haveman, Mingqi Zhou, Jordan Callaham, Hunter F Strickland, Donald Houze, Susan Manning-Roach, Gerard Newsham, Anna-Lisa Paul, Robert J Ferl",2022,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9693084/,Utilizing the KSC Fixation Tube to Conduct Human-Tended Plant Biology Experiments on a Suborbital Spaceflight
Changes in Mouse Thymus and Spleen after Return from the STS-135 Mission in Space,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3792163/,"Daila S Gridley, Xiao Wen Mao, Louis S Stodieck, Virginia L Ferguson, Ted A Bateman, Maria Moldovan, Christopher E Cunningham, Tamako A Jones, Jerry M Slater, Michael J Pecaut",2013,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3792163/,Correction: Changes in Mouse Thymus and Spleen after Return from the STS-135 Mission in Space
Post-Spaceflight (STS-135) Mouse Splenocytes Demonstrate Altered Activation Properties and Surface Molecule Expression.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4430214/,"Shen-An Hwang, Brian Crucian, Clarence Sams, Jeffrey K Actor",2015,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4430214/,Post-Spaceflight (STS-135) Mouse Splenocytes Demonstrate Altered Activation Properties and Surface Molecule Expression
Changes in the distribution and function of leukocytes after whole-body iron ion irradiation.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5045078/,"Daila S Gridley, Michael J Pecaut",2016,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5045078/,Changes in the distribution and function of leukocytes after whole-body iron ion irradiation
Is spaceflight-induced immune dysfunction linked to systemic changes in metabolism?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5443495/,"Michael J Pecaut, Xiao Wen Mao, Denise L Bellinger, Karen R Jonscher, Louis S Stodieck, Virginia L Ferguson, Ted A Bateman, Robert P Mohney, Daila S Gridley",2017,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5443495/,Is spaceflight-induced immune dysfunction linked to systemic changes in metabolism?
Spaceflight Activates Autophagy Programs and the Proteasome in Mouse Liver,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5666744/,"Elizabeth A Blaber, Michael J Pecaut, Karen R Jonscher",2017,"El resumen (abstract) del texto es:

""Increased oxidative stress is an unavoidable consequence of exposure to the space environment. Our previous studies showed that mice exposed to space for 13.5 days had decreased glutathione levels, suggesting impairments in oxidative defense. Here we performed unbiased, unsupervised and integrated multi-‘omic analyses of metabolomic and transcriptomic datasets from mice flown aboard the Space Shuttle Atlantis. We found increased enrichment of aminoacyl-tRNA biosynthesis and purine metabolic pathways, concomitant with enrichment of genes associated with autophagy and the ubiquitin-proteasome. When taken together with a downregulation in nuclear factor (erythroid-derived 2)-like 2-mediated signaling, our analyses suggest that decreased hepatic oxidative defense may lead to aberrant tRNA post-translational processing, induction of degradation programs and senescence-associated mitochondrial dysfunction in response to the spaceflight environment.""",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5666744/,Spaceflight Activates Autophagy Programs and the Proteasome in Mouse Liver
Vive la radior√©sistance!: Converging research in radiobiology and biogerontology to enhance human radioresistance for deep space exploration and colonization.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5865701/,"Franco Cortese, Dmitry Klokov, Andreyan Osipov, Jakub Stefaniak, Alexey Moskalev, Jane Schastnaya, Charles Cantor, Alexander Aliper, Polina Mamoshina, Igor Ushakov, Alex Sapetsky, Quentin Vanhaelen, Irina Alchinova, Mikhail Karganov, Olga Kovalchuk, Ruth Wilkins, Andrey Shtemberg, Marjan Moreels, Sarah Baatout, Evgeny Izumchenko, João Pedro de Magalhães, Artem V Artemov, Sylvain V Costes, Afshin Beheshti, Xiao Wen Mao, Michael J Pecaut, Dmitry Kaminskiy, Ivan V Ozerov, Morten Scheibye-Knudsen, Alex Zhavoronkov",2018,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5865701/,Vive la radiorésistance!: converging research in radiobiology and biogerontology to enhance human radioresistance for deep space exploration and colonization
